"","Common.Names","Date","Site_Number","Depth_Bin","Fish_Number","Size","Observer","data.entry.questions","Common_Names","X","Size_Bins","Scientific.Names","Family"
"1285","Yellowtail Snapper","2/25/23",20,"Deep",913,"2-3cm","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1286","Yellowtail Snapper","2/16/23",8,"Deep",149,"2-3cm","Darian ","","",NA,"153","Ocyurus chrysurus","Lutjanidae"
"1287","Yellowtail Snapper","2/24/23",16,"Deep",955,"<2","Avery","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1288","Yellowtail Snapper","2/21/23",14,"Deep",1314,"2-3cm","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1289","Yellowtail Snapper","2/16/23",5,"Deep",328,"<2","Avery","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1290","Yellowtail Snapper","2/18/23",11,"Deep",1194,"<2","Avery","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1291","Yellowtail Snapper","2/21/23",13,"Deep",1263,"<2","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1292","Yellowtail Snapper","2/26/23",22,"Deep",830,"2-3cm","James","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1293","Yellowtail Snapper","2/26/23",22,"Deep",856,"3-4cm","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1294","Yellowtail Snapper","2/16/23",7,"Intermediate",224,"<2","Avery","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1295","Yellowtail Snapper","2/26/23",22,"Deep",858,"3-4cm","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1296","Yellowtail Snapper","2/26/23",22,"Deep",846,"2-3cm","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1297","Yellowtail Snapper","2/25/23",20,"Deep",888,"2-3cm","Darian","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1298","Yellowtail Snapper","2/24/23",16,"Deep",957,"<2","Avery","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1299","Yellowtail Snapper","2/16/23",8,"Deep",148,"<2","Darian ","on datasheet as tomtate actually yellowtail snapper","",NA,"152","Ocyurus chrysurus","Lutjanidae"
"1300","Yellowtail Snapper","2/21/23",14,"Deep",1313,"2-3cm","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1301","Yellowtail Snapper","2/25/23",21,"Deep",701,"3-4cm","James","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1302","Yellowtail Snapper","2/25/23",21,"Deep",702,"3-4cm","James","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1303","Yellowtail Snapper","2/25/23",21,"Deep",689,"2-3cm","James","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1304","Yellowtail Snapper","2/16/23",8,"Deep",150,"2-3cm","Darian ","","",NA,"154","Ocyurus chrysurus","Lutjanidae"
"1305","Yellowtail Snapper","2/18/23",11,"Deep",1192,"<2","Avery","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1306","Yellowtail Snapper","2/16/23",8,"Deep",153,"3-4cm","Darian ","","",NA,"157","Ocyurus chrysurus","Lutjanidae"
"1307","Yellowtail Snapper","2/12/23",2,"Shallow",101,"4-5cm","Madi","","",NA,"105","Ocyurus chrysurus","Lutjanidae"
"1308","Yellowtail Snapper","2/25/23",21,"Deep",707,"3-4cm","James","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1309","Yellowtail Snapper","2/21/23",13,"Deep",1266,"2-3cm","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1310","Yellowtail Snapper","2/24/23",16,"Deep",954,"<2","Avery","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1311","Yellowtail Snapper","2/21/23",13,"Deep",1268,"2-3cm","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1312","Yellowtail Snapper","2/21/23",13,"Deep",1269,"4-5cm","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1313","Yellowtail Snapper","2/25/23",21,"Deep",700,"3-4cm","James","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1314","Yellowtail Snapper","2/24/23",17,"Deep",1108,"<2","Avery","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1315","Yellowtail Snapper","2/26/23",22,"Deep",823,"2-3cm","James","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1316","Yellowtail Snapper","2/26/23",22,"Deep",824,"2-3cm","James","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1317","Yellowtail Snapper","2/18/23",11,"Deep",1206,"2-3cm","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1318","Yellowtail Snapper","2/18/23",11,"Deep",1207,"2-3cm","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1319","Yellowtail Snapper","2/18/23",11,"Deep",1208,"2-3cm","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1320","Yellowtail Snapper","2/25/23",20,"Deep",883,"2-3cm","Darian","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1321","Yellowtail Snapper","2/18/23",12,"Deep",1249,"<2","Avery","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1322","Yellowtail Snapper","2/25/23",20,"Deep",885,"2-3cm","Darian","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1323","Yellowtail Snapper","2/25/23",20,"Deep",886,"2-3cm","Darian","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1324","Yellowtail Snapper","2/24/23",16,"Deep",956,"<2","Avery","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1325","Yellowtail Snapper","2/24/23",17,"Intermediate",1038,"2-3cm","Karl","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1326","Yellowtail Snapper","2/16/23",5,"Deep",327,"<2","Avery","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1327","Yellowtail Snapper","2/25/23",21,"Deep",714,"<2","Avery","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1328","Yellowtail Snapper","2/25/23",21,"Deep",687,"2-3cm","James","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1329","Yellowtail Snapper","2/25/23",21,"Deep",688,"2-3cm","James","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1330","Yellowtail Snapper","2/24/23",16,"Deep",973,"2-3cm","James","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1331","Yellowtail Snapper","2/25/23",21,"Deep",727,"<2","Avery","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1332","Yellowtail Snapper","2/21/23",13,"Deep",1262,"<2","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1333","Yellowtail Snapper","2/21/23",13,"Deep",1261,"<2","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1334","Yellowtail Snapper","2/18/23",12,"Deep",1222,"2-3cm","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1335","Yellowtail Snapper","2/25/23",21,"Deep",691,"2-3cm","James","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1336","Yellowtail Snapper","2/12/23",2,"Shallow",102,"4-5cm","Madi","","",NA,"106","Ocyurus chrysurus","Lutjanidae"
"1337","Yellowtail Snapper","2/16/23",7,"Deep",1130,"2-3cm","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1338","Yellowtail Snapper","2/16/23",5,"Intermediate",201,"<2","Sabrina","confirm yellowtail snapper","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1339","Yellowtail Snapper","2/16/23",5,"Intermediate",202,"<2","Sabrina","not yellowtail parrotfish","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1340","Yellowtail Snapper","2/25/23",21,"Deep",686,"2-3cm","James","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1341","Yellowtail Snapper","2/26/23",22,"Deep",822,"2-3cm","James","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1342","Yellowtail Snapper","2/21/23",14,"Deep",1309,"<2","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1343","Yellowtail Snapper","2/21/23",14,"Deep",1310,"<2","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1344","Yellowtail Snapper","2/26/23",22,"Deep",826,"2-3cm","James","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1345","Yellowtail Snapper","2/26/23",23,"Deep",784,"2-3cm","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1346","Yellowtail Snapper","2/25/23",21,"Deep",705,"3-4cm","James","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1347","Yellowtail Snapper","2/25/23",20,"Deep",912,"<2","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1348","Yellowtail Snapper","2/25/23",20,"Deep",911,"<2","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1349","Yellowtail Snapper","2/25/23",20,"Deep",910,"<2","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1350","Yellowtail Snapper","2/25/23",21,"Deep",708,"3-4cm","James","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1351","Yellowtail Snapper","2/24/23",16,"Deep",953,"<2","Avery","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1352","Yellowtail Snapper","2/16/23",8,"Deep",159,"2-3cm","Greg","","",NA,"163","Ocyurus chrysurus","Lutjanidae"
"1353","Yellowtail Snapper","2/16/23",5,"Deep",326,"<2","Avery","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1354","Yellowtail Snapper","2/18/23",11,"Deep",1202,"<2","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1355","Yellowtail Snapper","2/18/23",11,"Deep",1205,"2-3cm","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1356","Yellowtail Snapper","2/25/23",21,"Deep",715,"<2","Avery","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1357","Yellowtail Snapper","2/16/23",8,"Deep",163,"4-5cm","Greg","","",NA,"167","Ocyurus chrysurus","Lutjanidae"
"1358","Yellowtail Snapper","2/26/23",21,"Shallow",757,"2-3cm","Avery","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1359","Yellowtail Snapper","2/16/23",8,"Deep",166,"6-10cm","Greg","","",NA,"170","Ocyurus chrysurus","Lutjanidae"
"1360","Yellowtail Snapper","2/16/23",7,"Intermediate",222,"<2","Avery","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1361","Yellowtail Snapper","2/16/23",7,"Intermediate",223,"<2","Avery","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1362","Yellowtail Snapper","2/24/23",15,"Deep",556,"2-3cm","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1363","Yellowtail Snapper","2/18/23",11,"Deep",1210,"2-3cm","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1364","Yellowtail Snapper","2/24/23",15,"Deep",557,"2-3cm","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1365","Yellowtail Snapper","2/25/23",20,"Deep",393,"<2","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1366","Yellowtail Snapper","2/21/23",13,"Deep",1283,"2-3cm","James","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1367","Yellowtail Snapper","2/26/23",22,"Deep",850,"3-4cm","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1368","Yellowtail Snapper","2/26/23",22,"Deep",849,"2-3cm","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1369","Yellowtail Snapper","2/26/23",22,"Deep",852,"3-4cm","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1370","Yellowtail Snapper","2/25/23",20,"Deep",397,"2-3cm","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1371","Yellowtail Snapper","2/18/23",11,"Intermediate",274,"4-5cm","Madi","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1372","Yellowtail Snapper","2/25/23",21,"Deep",690,"2-3cm","James","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1373","Yellowtail Snapper","2/26/23",22,"Deep",855,"3-4cm","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1374","Yellowtail Snapper","2/18/23",12,"Deep",1221,"<2","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1375","Yellowtail Snapper","2/21/23",14,"Deep",1316,"2-3cm","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1376","Yellowtail Snapper","2/18/23",12,"Deep",1223,"2-3cm","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1377","Yellowtail Snapper","2/26/23",22,"Deep",859,"3-4cm","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1378","Yellowtail Snapper","2/21/23",14,"Deep",1307,"<2","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1379","Yellowtail Snapper","2/16/23",5,"Deep",325,"<2","Avery","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1380","Yellowtail Snapper","2/25/23",21,"Deep",696,"2-3cm","James","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1381","Yellowtail Snapper","2/21/23",14,"Deep",1308,"<2","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1382","Yellowtail Snapper","2/24/23",17,"Deep",1107,"<2","Avery","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1383","Yellowtail Snapper","2/25/23",21,"Deep",698,"3-4cm","James","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1384","Yellowtail Snapper","2/18/23",11,"Deep",1190,"<2","Avery","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1385","Yellowtail Snapper","2/18/23",11,"Deep",1189,"<2","Avery","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1386","Yellowtail Snapper","2/26/23",23,"Deep",785,"2-3cm","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1387","Yellowtail Snapper","2/25/23",21,"Deep",706,"3-4cm","James","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1388","Yellowtail Snapper","2/18/23",12,"Deep",1248,"<2","Avery","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1389","Yellowtail Snapper","2/25/23",21,"Deep",719,"<2","Avery","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1390","Yellowtail Snapper","2/26/23",23,"Deep",787,"4-5cm","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1391","Yellowtail Snapper","2/21/23",14,"Deep",1317,"2-3cm","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1392","Yellowtail Snapper","2/25/23",20,"Deep",914,"2-3cm","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1393","Yellowtail Snapper","2/25/23",20,"Deep",915,"2-3cm","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1394","Yellowtail Snapper","2/24/23",15,"Deep",560,"3-4cm","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1395","Yellowtail Snapper","2/18/23",11,"Deep",1203,"<2","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1396","Yellowtail Snapper","2/16/23",8,"Deep",162,"4-5cm","Greg","","",NA,"166","Ocyurus chrysurus","Lutjanidae"
"1397","Yellowtail Snapper","2/18/23",11,"Deep",1204,"2-3cm","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1398","Yellowtail Snapper","2/25/23",24,"Deep",643,"<2","Avery","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1399","Yellowtail Snapper","2/25/23",21,"Deep",716,"<2","Avery","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1400","Yellowtail Snapper","2/16/23",8,"Deep",165,"4-5cm","Greg","","",NA,"169","Ocyurus chrysurus","Lutjanidae"
"1401","Yellowtail Snapper","2/18/23",12,"Deep",1220,"<2","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1402","Yellowtail Snapper","2/26/23",23,"Deep",786,"2-3cm","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1403","Yellowtail Snapper","2/25/23",21,"Deep",718,"<2","Avery","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1404","Yellowtail Snapper","2/18/23",11,"Deep",1211,"3-4cm","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1405","Yellowtail Snapper","2/12/23",1,"Intermediate",48,"11-15cm","Kianna","","Puddingwife",NA,"56","Ocyurus chrysurus","Lutjanidae"
"1406","Yellowtail Snapper","2/26/23",22,"Deep",848,"2-3cm","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1407","Yellowtail Snapper","2/26/23",22,"Deep",861,"4-5cm","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1408","Yellowtail Snapper","2/25/23",20,"Deep",890,"2-3cm","Darian","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1409","Yellowtail Snapper","2/18/23",11,"Intermediate",273,"4-5cm","Madi","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1410","Yellowtail Snapper","2/26/23",22,"Deep",851,"3-4cm","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1411","Yellowtail Snapper","2/21/23",14,"Deep",1311,"<2","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1412","Yellowtail Snapper","2/26/23",22,"Deep",853,"3-4cm","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1413","Yellowtail Snapper","2/26/23",22,"Deep",854,"3-4cm","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1414","Yellowtail Snapper","2/16/23",8,"Deep",152,"3-4cm","Darian ","","",NA,"156","Ocyurus chrysurus","Lutjanidae"
"1415","Yellowtail Snapper","2/18/23",12,"Deep",1246,"<2","Avery","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1416","Yellowtail Snapper","2/16/23",7,"Deep",1127,"<2","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1417","Yellowtail Snapper","2/25/23",21,"Deep",717,"<2","Avery","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1418","Yellowtail Snapper","2/21/23",14,"Deep",1305,"<2","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1419","Yellowtail Snapper","2/21/23",14,"Deep",1306,"<2","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1420","Yellowtail Snapper","2/25/23",20,"Deep",392,"<2","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1421","Yellowtail Snapper","2/18/23",12,"Deep",1226,"2-3cm","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1422","Yellowtail Snapper","2/25/23",21,"Deep",697,"2-3cm","James","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1423","Yellowtail Snapper","2/26/23",22,"Deep",862,"4-5cm","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1424","Yellowtail Snapper","2/26/23",23,"Deep",795,"2-3cm","James","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1425","Yellowtail Snapper","2/18/23",11,"Deep",1188,"<2","Avery","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1426","Yellowtail Snapper","2/16/23",8,"Deep",164,"4-5cm","Greg","","",NA,"168","Ocyurus chrysurus","Lutjanidae"
"1427","Yellowtail Snapper","2/18/23",12,"Deep",1245,"<2","Avery","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1428","Yellowtail Snapper","2/21/23",14,"Deep",1315,"2-3cm","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1429","Yellowtail Snapper","2/26/23",22,"Deep",860,"3-4cm","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1430","Yellowtail Snapper","2/25/23",20,"Deep",394,"<2","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1431","Yellowtail Snapper","2/16/23",7,"Deep",1128,"<2","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1432","Yellowtail Snapper","2/16/23",7,"Deep",1129,"2-3cm","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1433","Yellowtail Snapper","2/25/23",20,"Deep",395,"2-3cm","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1434","Yellowtail Snapper","2/25/23",21,"Deep",699,"3-4cm","James","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1435","Yellowtail Snapper","2/25/23",21,"Deep",724,"<2","Avery","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1436","Yellowtail Snapper","2/18/23",12,"Deep",1244,"<2","Avery","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1437","Yellowtail Snapper","2/25/23",24,"Deep",644,"<2","Avery","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1438","Yellowtail Snapper","2/25/23",21,"Deep",721,"<2","Avery","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1439","Yellowtail Snapper","2/24/23",16,"Deep",972,"2-3cm","James","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1440","Yellowtail Snapper","2/25/23",21,"Deep",726,"<2","Avery","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1441","Yellowtail Snapper","2/18/23",12,"Deep",1224,"2-3cm","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1442","Yellowtail Snapper","2/26/23",22,"Deep",820,"2-3cm","James","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1443","Yellowtail Snapper","2/25/23",21,"Deep",695,"2-3cm","James","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1444","Yellowtail Snapper","2/18/23",12,"Deep",1247,"<2","Avery","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1445","Yellowtail Snapper","2/25/23",21,"Deep",725,"<2","Avery","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1446","Yellowtail Snapper","2/25/23",21,"Deep",720,"<2","Avery","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1447","Yellowtail Snapper","2/25/23",24,"Deep",642,"<2","Avery","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1448","Yellowtail Snapper","2/25/23",21,"Deep",694,"2-3cm","James","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1449","Yellowtail Snapper","2/25/23",20,"Deep",396,"2-3cm","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1450","Yellowtail Snapper","2/16/23",7,"Deep",1131,"3-4cm","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1451","Yellowtail Snapper","2/25/23",21,"Deep",693,"2-3cm","James","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1452","Yellowtail Snapper","2/26/23",22,"Deep",821,"2-3cm","James","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1453","Yellowtail Snapper","2/24/23",15,"Deep",559,"3-4cm","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1454","Yellowtail Snapper","2/18/23",12,"Deep",1225,"2-3cm","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1455","Yellowtail Snapper","2/21/23",13,"Deep",1284,"3-4cm","James","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1456","Yellowtail Snapper","2/24/23",15,"Deep",558,"2-3cm","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1457","Yellowtail Snapper","2/25/23",21,"Deep",692,"2-3cm","James","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1458","Yellowtail Snapper","2/25/23",21,"Deep",722,"<2","Avery","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1459","Yellowtail Snapper","2/26/23",22,"Deep",847,"2-3cm","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1460","Yellowtail Snapper","2/25/23",20,"Deep",889,"2-3cm","Darian","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1461","Yellowtail Snapper","2/25/23",21,"Deep",723,"<2","Avery","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1462","Yellowtail Snapper","2/18/23",11,"Deep",1212,"3-4cm","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
